customer_id,age,marital_status,education_level,department,employment_type,job_level,years_of_experience,years_at_company,city_tier,number_of_dependents,monthly_income_inr,household_monthly_income_inr,housing_status,rent_or_emi_inr,food_expense_inr,utilities_expense_inr,transport_expense_inr,healthcare_expense_inr,education_expense_inr,discretionary_expense_inr,total_monthly_expenses_inr,monthly_savings_inr,savings_rate_pct,loan_count,monthly_debt_payment_inr,total_debt_inr,debt_to_income_ratio_pct,credit_card_utilization_pct,credit_score,missed_payment_count_12m,late_bill_payment_count_12m,unexpected_expense_inr_12m,liquid_assets_inr,emergency_fund_months,investment_amount_inr,retirement_contribution_pct,insurance_coverage,financial_product_count,budgeting_frequency,expense_tracking_frequency,financial_literacy_score,financial_goal_clarity_score,financial_planning_horizon_months,impulse_spending_score,risk_tolerance_level,digital_finance_usage_score,payment_behavior_score,income_stability_score,job_security_perception_score,recent_income_shock,family_financial_support,financial_advisor_access,sleep_disruption_days_per_month,productivity_impact_score,finance_related_absence_days_12m,financial_wellness_program_participation,preferred_financial_support_channel,target_financial_wellbeing_category,monthly_surplus_inr,surplus_rate_pct,age_band,income_band,debt_band,emergency_fund_band
EMP-06468,38,Married,Master,Sales,Contract,Mid-Level,14,9,Tier 1,2,75419.82,105182.48,Owned,11653.36,12614.16,3405.12,7691.1,6544.2,8909.75,12479.61,71654.27,35433.51,33.69,2,8356.97,266247.69,7.95,26.98,697,1,3,25062.51,190099.09,3.21,216886.6,6.94,Basic,5,Monthly,Rarely,7,7,18,5,Moderate,6,8,7,2,No,Limited,No,0,3,0,No,Group Workshop,Financially At-Risk,33528.20999999999,31.88,30-39,Medium,Medium,3-6 months
EMP-00038,29,Single,Bachelor,Research and Development,Permanent,Entry,2,0,Tier 1,1,45220.02,46123.87,Rented,18350.64,10180.64,4454.15,6813.92,2402.09,1864.47,7831.11,53424.95,-6047.22,-13.11,1,1527.93,227985.95,3.31,60.5,681,0,0,25980.4,44233.8,0.97,37180.26,8.49,Comprehensive,3,Occasionally,Rarely,3,5,13,6,Moderate,5,8,9,9,No,Limited,No,0,1,1,No,Digital Learning,Financially At-Risk,-7301.0799999999945,-15.83,21-29,Low,Medium,Less than 1 month
EMP-03397,29,Married,Bachelor,Finance,Permanent,Junior,8,6,Tier 3,1,59738.48,67454.72,Owned,9903.35,7741.5,1271.75,4116.59,2194.14,1973.15,3177.38,39069.86,26095.26,38.69,3,8692.0,1006684.36,12.89,43.52,732,0,1,17301.85,179917.7,5.01,545105.89,10.69,Basic,5,Monthly,Never,7,7,27,4,Moderate,7,8,9,8,No,Available,Yes,0,1,0,No,Digital Learning,Moderately Stable,28384.86,42.08,21-29,Low,High,3-6 months
EMP-03810,41,Single,Bachelor,Human Resources,Permanent,Mid-Level,15,14,Tier 1,0,79158.95,103274.14,Owned,16393.41,8416.7,2682.56,8111.95,1966.16,0.0,16257.3,62415.43,38904.15,37.67,3,8587.35,525753.88,8.32,28.9,779,0,1,35673.98,151971.93,3.29,345560.23,6.25,Basic,4,Monthly,Monthly,5,5,27,8,Low,6,8,8,5,No,Limited,Yes,0,1,2,No,Group Workshop,Moderately Stable,40858.71,39.56,40-49,Medium,High,3-6 months
EMP-04709,30,Married,Bachelor,Marketing,Permanent,Mid-Level,10,1,Tier 2,0,71028.49,81162.4,Owned,18153.72,6036.71,1792.95,3458.97,2949.98,0.0,1000.0,33794.97,49185.12,60.6,0,402.64,26044.28,0.5,33.2,747,0,0,10438.67,358834.98,10.94,554206.42,7.33,None listed,5,Monthly,Daily,5,4,21,3,Moderate,6,8,8,6,No,Limited,No,0,2,2,No,Digital Learning,Moderately Stable,47367.42999999999,58.36,30-39,Low,Low,More than 6 months
EMP-03367,37,Single,Bachelor,Human Resources,Permanent,Senior,11,0,Tier 1,1,92074.27,96814.66,Rented,12183.64,9184.5,2790.84,6973.59,4394.03,2132.21,10933.55,48592.36,49980.26,51.62,0,0.0,0.0,0.0,49.05,771,0,1,10268.35,134791.68,3.58,676409.88,13.95,Basic,6,Weekly,Daily,2,3,24,7,High,6,9,10,8,No,Available,No,0,1,0,No,Digital Learning,Moderately Stable,48222.3,49.81,30-39,Medium,Low,3-6 months
EMP-04673,42,Single,Master,Human Resources,Permanent,Senior,18,1,Tier 2,0,99278.12,100402.75,Rented,9128.6,7516.4,2851.77,1869.01,5116.24,0.0,11944.29,42159.35,57692.36,57.46,1,3733.04,438973.67,3.72,12.3,794,0,0,1016.24,389874.6,12.9,827257.54,10.7,Basic,6,Occasionally,Weekly,7,8,23,6,Low,4,8,8,9,No,Available,No,0,2,0,Yes,Digital Learning,Financially Secure,58243.4,58.01,40-49,Medium,High,More than 6 months
EMP-00586,55,Married,Bachelor,Human Resources,Permanent,Leadership,33,15,Tier 1,1,114719.99,131716.12,Owned,15159.85,12344.86,3355.71,2974.69,3733.68,4152.48,20762.8,77880.82,50835.23,38.59,2,15396.75,687830.56,11.69,21.52,744,0,1,7992.84,483933.59,8.47,216731.85,8.66,Comprehensive,5,Monthly,Monthly,7,8,37,5,Moderate,6,10,7,4,Yes,Available,Yes,0,3,0,Yes,Group Workshop,Moderately Stable,53835.29999999999,40.87,50-60,High,High,More than 6 months
EMP-01439,26,Married,Master,Sales,Permanent,Entry,2,0,Tier 2,0,41722.28,52193.14,Rented,6061.63,7958.94,1734.02,5399.06,2210.86,0.0,4397.75,28511.48,25027.11,47.95,1,749.22,120568.32,1.44,2.55,845,0,1,14643.34,243714.19,10.11,248812.4,11.04,None listed,4,Occasionally,Monthly,6,6,25,3,Moderate,8,10,8,8,No,Unavailable,No,0,1,0,Yes,Group Workshop,Moderately Stable,23681.66,45.37,21-29,Low,Low,More than 6 months
EMP-01023,41,Married,Master,Sales,Permanent,Senior,19,2,Tier 3,1,100385.14,150023.0,Owned,12239.73,7471.61,2613.25,4416.75,5978.66,1393.62,9142.78,54860.99,94627.9,63.08,2,11604.59,1118465.9,7.74,6.82,821,0,1,24764.27,859726.97,18.8,1611720.19,7.58,Comprehensive,5,Monthly,Weekly,4,3,19,3,Moderate,7,10,10,8,Yes,Available,No,0,3,1,No,Digital Learning,Financially Secure,95162.01000000001,63.43,40-49,High,High,More than 6 months
EMP-00545,35,Single,Bachelor,Operations,Permanent,Junior,13,8,Tier 2,0,93387.48,99722.5,Rented,10620.17,6618.01,3521.7,8486.87,2747.12,0.0,2742.48,43175.67,54449.03,54.6,2,8439.32,479159.46,8.46,0.0,769,0,1,6825.36,534145.44,13.21,1211951.13,8.94,Basic,6,Monthly,Monthly,4,4,11,8,High,6,9,8,8,No,Limited,No,0,3,1,No,Self-Help Resources,Moderately Stable,56546.83,56.7,30-39,Medium,High,More than 6 months
EMP-03881,33,Married,Master,Operations,Permanent,Mid-Level,15,8,Tier 2,3,114369.12,139886.02,Rented,11165.62,13939.64,5001.25,5969.73,6690.77,7331.51,13986.07,87507.78,50836.68,36.34,3,23423.19,921147.19,16.74,36.69,688,1,1,3928.12,433631.81,5.9,970011.9,7.07,Comprehensive,4,Occasionally,Monthly,8,6,25,4,Moderate,4,8,8,9,No,Unavailable,No,0,2,0,No,One-to-One Counseling,Moderately Stable,52378.23999999999,37.44,30-39,High,High,3-6 months
EMP-01075,29,Single,Master,Sales,Part-Time,Junior,4,0,Tier 1,0,35120.08,68512.21,Rented,14779.97,10781.78,4009.19,7790.53,1710.7,0.0,13662.71,62600.57,82.39,0.12,2,9865.69,554029.21,14.4,37.42,688,2,2,4489.11,20491.03,0.42,2271.92,3.52,Comprehensive,3,Monthly,Monthly,6,8,31,5,Low,5,7,7,3,No,Unavailable,Yes,6,3,1,Yes,Group Workshop,Financially At-Risk,5911.640000000007,8.63,21-29,Low,High,Less than 1 month
EMP-03967,28,Single,Bachelor,Human Resources,Permanent,Mid-Level,10,9,Tier 1,0,76011.28,87703.78,Rented,11359.23,9145.93,3890.94,5405.61,4110.88,0.0,10709.56,44622.15,43210.53,49.27,0,0.0,0.0,0.0,15.24,725,0,1,13152.34,429190.89,12.66,586045.15,12.33,Comprehensive,5,Weekly,Monthly,4,4,27,3,Low,8,9,9,7,No,Available,Yes,0,2,0,Yes,Group Workshop,Financially Secure,43081.63,49.12,21-29,Medium,Low,More than 6 months
EMP-02550,41,Divorced,Bachelor,Finance,Permanent,Senior,18,14,Tier 1,1,90992.95,92140.25,Rented,13648.9,10525.0,2841.58,5186.77,3065.41,4519.53,12528.09,52315.28,38342.19,41.61,0,0.0,0.0,0.0,0.0,779,0,0,5194.1,202487.66,5.09,418678.05,11.24,Basic,5,Occasionally,Monthly,5,8,28,5,Moderate,5,9,7,8,No,Limited,No,0,1,0,No,Self-Help Resources,Moderately Stable,39824.97,43.22,40-49,Medium,Low,3-6 months
EMP-04928,40,Single,Bachelor,Customer Support,Contract,Senior,22,4,Tier 1,1,99043.59,100996.35,Rented,16955.5,6525.74,4516.74,3744.77,3993.14,1635.2,11264.19,51957.71,53363.57,52.84,1,3322.43,82493.13,3.29,17.42,841,0,1,3492.94,369639.65,9.08,136731.2,7.59,Basic,4,Monthly,Daily,6,6,25,5,Low,5,9,6,9,Yes,Available,Yes,0,4,1,Yes,One-to-One Counseling,Financially Secure,49038.64000000001,48.55,40-49,Medium,Low,More than 6 months
EMP-00753,28,Married,Master,Finance,Permanent,Junior,5,1,Tier 3,0,89369.47,107330.86,Owned,16821.68,4682.12,3073.2,4238.94,1705.8,0.0,9350.44,44068.14,67054.96,62.48,2,4195.96,433800.42,3.91,9.85,812,0,0,17114.56,336924.69,9.7,1447232.55,8.04,Basic,5,Monthly,Rarely,6,5,25,6,Moderate,9,9,10,10,No,Available,No,0,2,0,No,One-to-One Counseling,Financially Secure,63262.72,58.94,21-29,Medium,High,More than 6 months
EMP-04813,37,Single,Bachelor,Operations,Contract,Mid-Level,14,6,Tier 3,0,64756.59,70493.22,Owned,12121.0,5804.22,3605.62,3397.6,4398.71,0.0,5399.0,42310.06,25278.2,35.86,2,7583.91,648141.7,10.76,0.0,821,0,1,4129.85,224198.17,6.07,420516.47,9.72,Comprehensive,6,Never,Monthly,5,4,19,3,High,6,9,4,3,No,Limited,Yes,0,2,0,No,Digital Learning,Financially At-Risk,28183.160000000003,39.98,30-39,Low,High,More than 6 months
EMP-04304,32,Married,Bachelor,Sales,Permanent,Mid-Level,10,2,Tier 1,2,87188.87,150815.0,Rented,11036.31,14991.4,5064.91,9368.63,4453.38,11398.05,15555.16,71867.84,80616.76,53.45,0,0.0,0.0,0.0,29.59,742,0,3,54964.2,948710.08,16.85,643475.42,7.4,Basic,4,Weekly,Rarely,5,4,22,10,Low,8,7,10,5,Yes,Available,Yes,0,2,0,No,Group Workshop,Moderately Stable,78947.16,52.35,30-39,High,Low,More than 6 months
EMP-04939,43,Single,Bachelor,Finance,Permanent,Senior,21,9,Tier 2,1,106670.24,112227.13,Rented,9607.13,7900.17,4725.91,6283.7,4291.61,688.13,8920.41,48607.81,63890.84,56.93,2,6190.75,253202.73,5.52,44.35,691,0,0,9696.21,402276.86,10.14,832900.91,7.15,Basic,6,Weekly,Monthly,1,4,24,8,Low,6,9,9,7,Yes,Limited,No,2,3,0,Yes,Digital Learning,Financially At-Risk,63619.32000000001,56.69,40-49,Medium,Medium,More than 6 months
EMP-03434,38,Single,Diploma,Finance,Contract,Mid-Level,9,8,Tier 2,0,68842.8,76319.29,Rented,10791.65,3627.65,1808.24,6347.79,2853.19,0.0,3929.29,36177.36,40348.17,52.87,1,6819.55,498134.39,8.94,17.37,735,0,0,14293.34,300621.22,9.32,397159.32,6.24,Basic,4,Weekly,Weekly,6,4,25,9,Low,8,9,6,6,No,Unavailable,No,2,1,0,No,One-to-One Counseling,Moderately Stable,40141.92999999999,52.6,30-39,Low,High,More than 6 months
EMP-01607,42,Single,Higher Secondary,Operations,Permanent,Senior,18,4,Tier 2,0,86629.62,90122.48,Owned,14004.35,4587.13,2192.08,4389.63,9325.28,0.0,6568.85,46769.69,42608.21,47.28,2,5702.37,260028.38,6.33,29.41,652,0,2,27152.83,127719.0,3.18,139350.09,7.21,Comprehensive,4,Monthly,Weekly,6,9,46,4,Low,5,9,8,7,No,Available,No,0,2,2,Yes,One-to-One Counseling,Financially Secure,43352.78999999999,48.1,40-49,Medium,Medium,3-6 months
EMP-03916,35,Single,Bachelor,Operations,Permanent,Senior,16,16,Tier 1,1,71876.34,80375.96,Rented,12103.15,13443.51,3025.41,4257.49,6445.72,2356.43,10204.3,52562.9,24583.62,30.59,1,726.89,68891.01,0.9,3.08,726,0,2,28667.29,77849.44,1.84,281167.81,3.45,Basic,4,Monthly,Daily,6,5,20,7,High,5,9,9,10,No,Limited,No,0,1,0,No,Digital Learning,Financially At-Risk,27813.060000000005,34.6,30-39,Low,Low,1-3 months
EMP-06964,41,Married,Diploma,Customer Support,Permanent,Leadership,16,12,Tier 2,2,90060.36,138643.19,Owned,19091.76,11688.0,4671.84,6738.75,3535.76,1652.02,12117.55,61743.47,70899.66,51.14,0,2247.79,107463.74,1.62,13.44,750,0,1,33004.71,307492.92,6.2,1049625.74,5.41,Comprehensive,6,Occasionally,Monthly,3,4,11,4,Low,10,10,10,7,No,Limited,Yes,0,3,0,Yes,Group Workshop,Moderately Stable,76899.72,55.47,40-49,High,Low,More than 6 months
EMP-06650,22,Married,Bachelor,Marketing,Contract,Entry,1,1,Tier 1,2,42096.65,89943.75,Owned,11362.67,14282.87,3775.63,1431.26,2485.65,8156.66,8169.44,49664.18,42474.53,47.22,2,0.0,32799.6,0.0,12.69,755,0,1,14466.6,87334.88,2.1,183879.74,11.47,Comprehensive,6,Monthly,Never,2,5,35,7,Moderate,6,8,5,5,No,Unavailable,No,0,3,0,No,Digital Learning,Financially At-Risk,40279.57,44.78,21-29,Medium,Low,1-3 months
EMP-02118,38,Married,Diploma,Operations,Permanent,Mid-Level,14,2,Tier 1,1,55201.31,81754.56,Rented,17513.57,11038.13,3502.22,6914.89,3240.22,2926.68,15009.58,61258.31,21993.88,26.9,0,1113.02,47141.44,1.36,39.46,669,0,0,7481.93,176997.56,3.83,69730.03,14.46,None listed,3,Never,Never,7,7,14,4,Moderate,7,9,9,8,Yes,Limited,Yes,2,2,0,Yes,Digital Learning,Moderately Stable,20496.25,25.07,30-39,Low,Low,3-6 months
EMP-02441,38,Married,Master,Operations,Permanent,Leadership,17,7,Tier 1,0,115187.52,122254.64,Owned,16565.25,6665.19,3629.84,7374.84,2500.54,0.0,14036.33,54898.56,66834.96,54.67,1,4126.57,193458.87,3.38,10.9,765,0,0,16825.59,615189.5,15.06,1158741.25,11.07,None listed,3,Monthly,Weekly,8,7,30,2,Low,7,10,9,8,No,Limited,No,0,2,0,Yes,Digital Learning,Financially Secure,67356.08,55.09,30-39,High,Medium,More than 6 months
EMP-04344,33,Married,Higher Secondary,Human Resources,Permanent,Mid-Level,10,7,Tier 3,0,55728.72,70546.65,Company Provided,1904.93,5974.21,1758.23,3606.49,2637.66,0.0,13587.93,30522.68,40183.72,56.96,0,1053.23,53578.12,1.49,50.37,709,0,1,6105.32,208977.2,12.34,309214.48,10.19,Comprehensive,5,Monthly,Rarely,6,7,25,5,Moderate,8,9,8,9,No,Limited,No,0,2,1,No,Group Workshop,Moderately Stable,40023.969999999994,56.73,30-39,Low,Low,More than 6 months
EMP-01935,25,Married,Bachelor,Information Technology,Permanent,Junior,0,0,Tier 2,1,60500.7,90724.61,Owned,14175.78,8659.91,2628.71,9049.62,5831.77,4162.66,12928.01,65565.14,21068.01,23.22,1,8128.68,400203.77,8.96,45.01,720,0,0,42886.48,234510.93,4.46,413081.05,5.43,Comprehensive,4,Occasionally,Monthly,7,10,26,4,Low,8,9,9,7,No,Available,No,2,3,1,No,Digital Learning,Moderately Stable,25159.47,27.73,21-29,Medium,High,3-6 months
EMP-02200,30,Single,Master,Customer Support,Permanent,Junior,5,0,Tier 2,1,50911.98,50911.98,Owned,9811.2,10371.45,3140.2,4871.77,2765.19,1805.4,4025.28,41031.68,15660.83,30.76,1,4241.19,303639.89,8.33,23.96,747,0,0,21781.35,39335.16,1.06,117047.01,6.46,Basic,4,Monthly,Weekly,7,6,15,3,Moderate,10,10,10,7,No,Available,Yes,0,2,1,Yes,Digital Learning,Financially At-Risk,9880.300000000003,19.41,30-39,Low,Medium,1-3 months
EMP-00051,40,Single,Bachelor,Marketing,Permanent,Senior,20,0,Tier 2,1,116192.54,121939.7,Rented,11527.1,8237.82,2821.97,1930.1,10730.95,2776.63,14837.74,52862.31,72813.15,59.71,0,0.0,0.0,0.0,37.97,709,1,1,18576.12,276062.15,7.26,325896.97,7.54,Basic,4,Never,Monthly,6,9,21,7,Moderate,5,8,10,7,No,Limited,No,0,1,0,No,Digital Learning,Financially Secure,69077.39,56.65,40-49,High,Low,More than 6 months
EMP-03640,25,Married,Bachelor,Sales,Contract,Entry,1,0,Tier 1,2,45163.57,51452.67,Rented,15693.9,16532.27,4018.22,6361.23,7365.11,9030.27,3585.06,65025.76,-9725.31,-18.9,0,2439.7,166588.54,4.74,29.73,667,2,3,18998.03,21655.14,0.35,27465.27,5.77,Comprehensive,4,Occasionally,Rarely,1,2,10,8,High,6,8,6,6,No,Unavailable,No,1,4,0,Yes,Digital Learning,Financially At-Risk,-13573.090000000004,-26.38,21-29,Low,Medium,Less than 1 month
EMP-04767,28,Married,Diploma,Sales,Permanent,Mid-Level,5,3,Tier 1,1,73834.71,122570.91,Owned,16841.61,10904.23,2304.96,6105.7,2577.71,3627.39,16896.22,63852.91,57251.3,46.71,0,4595.09,204634.92,3.75,42.3,720,0,2,35719.1,415752.59,8.85,942102.33,11.79,None listed,5,Never,Monthly,2,4,13,8,High,10,8,9,7,Yes,Limited,No,2,3,0,No,Self-Help Resources,Financially At-Risk,58718.0,47.91,21-29,High,Medium,More than 6 months
EMP-06953,46,Single,Master,Human Resources,Part-Time,Leadership,24,8,Tier 2,0,63798.77,72652.07,Owned,11205.4,6388.16,2331.42,2692.28,2699.92,0.0,6237.77,54326.82,21318.35,29.34,3,22771.87,765823.83,31.34,50.97,647,2,3,4428.49,134200.12,2.79,328623.5,8.64,Basic,4,Occasionally,Monthly,6,5,28,5,High,3,8,4,3,No,Limited,No,2,4,1,No,One-to-One Counseling,Financially At-Risk,18325.250000000007,25.22,40-49,Low,High,1-3 months
EMP-02861,24,Single,Master,Operations,Permanent,Entry,0,0,Tier 3,0,53957.33,53957.33,Rented,7368.97,8213.41,4000.6,6002.18,2225.23,0.0,8281.43,41855.66,14440.9,26.76,2,5763.84,444659.04,10.68,9.67,692,1,1,5262.79,144908.51,4.32,148036.16,5.8,Basic,6,Monthly,Never,5,5,24,6,Low,4,10,10,8,No,Available,Yes,2,4,0,No,Self-Help Resources,Moderately Stable,12101.669999999998,22.43,21-29,Low,High,3-6 months
EMP-03083,39,Married,Higher Secondary,Marketing,Permanent,Mid-Level,15,0,Tier 3,2,56140.22,85656.24,Rented,10376.72,7454.07,1809.23,2797.56,3695.61,2178.41,10275.66,38675.3,48412.09,56.52,1,88.04,38287.03,0.1,0.0,789,0,1,11548.11,570205.88,20.08,357509.14,5.79,Basic,6,Occasionally,Rarely,4,9,27,6,Low,10,10,8,10,No,Unavailable,No,0,2,0,Yes,Self-Help Resources,Financially Secure,46980.94,54.85,30-39,Medium,Low,More than 6 months
EMP-05434,46,Single,Bachelor,Marketing,Permanent,Leadership,25,8,Tier 2,1,116287.93,117493.68,Rented,7146.9,6076.07,2398.91,4401.13,3726.98,2811.98,11527.19,42381.13,71675.96,61.0,1,4291.97,256961.61,3.65,25.96,774,0,0,24369.56,432877.42,14.03,527005.76,8.66,Basic,5,Monthly,Monthly,5,5,21,8,Low,7,7,7,9,No,Unavailable,No,0,3,0,Yes,Group Workshop,Moderately Stable,75112.54999999999,63.93,40-49,High,Medium,More than 6 months
EMP-00430,41,Single,Bachelor,Research and Development,Contract,Senior,18,9,Tier 3,0,89041.54,89259.52,Rented,4623.05,6645.94,3689.81,3819.01,3758.22,0.0,9897.1,32433.13,53354.3,59.77,0,0.0,0.0,0.0,2.71,799,0,1,19693.3,648205.4,24.0,575268.73,6.41,Comprehensive,4,Weekly,Monthly,5,5,25,5,Moderate,6,10,7,7,No,Available,No,0,1,2,Yes,One-to-One Counseling,Financially Secure,56826.39,63.66,40-49,Medium,Low,More than 6 months
EMP-06892,34,Single,Bachelor,Customer Support,Permanent,Mid-Level,10,7,Tier 2,0,56334.43,56334.43,Rented,7358.25,5121.61,1751.22,4608.06,3289.18,0.0,6476.81,36242.27,17866.61,31.72,2,7637.14,419724.58,13.56,17.63,768,0,0,12505.38,129263.12,4.34,198255.63,6.32,Comprehensive,6,Never,Never,1,3,13,7,Low,6,8,10,9,No,Limited,Yes,0,2,0,Yes,Digital Learning,Financially At-Risk,20092.160000000003,35.67,30-39,Low,High,3-6 months
EMP-04155,31,Married,Bachelor,Information Technology,Permanent,Entry,3,3,Tier 1,1,32175.95,42721.05,Owned,20118.77,10735.02,4188.53,3552.18,2486.2,2555.26,6436.83,56181.81,-13600.41,-31.84,1,6109.02,188534.67,14.3,78.43,535,2,3,51603.14,36739.64,0.74,12649.59,6.83,Basic,3,Never,Daily,8,3,13,5,Moderate,6,5,8,7,No,Unavailable,Yes,4,2,0,No,Group Workshop,Financially At-Risk,-13460.759999999995,-31.51,30-39,Low,Medium,Less than 1 month
EMP-03890,30,Single,Bachelor,Operations,Permanent,Senior,9,4,Tier 2,1,82121.45,84733.6,Rented,2500.0,6688.92,3093.28,4099.13,3291.67,266.56,10634.19,30573.75,48302.26,57.0,1,0.0,136160.62,0.0,24.3,730,0,0,29781.03,513275.96,24.0,867961.53,3.29,Comprehensive,4,Monthly,Weekly,6,5,14,6,Low,7,9,9,7,Yes,Unavailable,Yes,0,3,0,No,Group Workshop,Moderately Stable,54159.850000000006,63.92,30-39,Medium,Medium,More than 6 months
EMP-01413,23,Married,Bachelor,Information Technology,Permanent,Entry,2,1,Tier 1,1,63982.28,84713.73,Owned,12130.22,8869.54,4548.28,5287.51,3201.32,2680.42,6572.92,54213.05,31929.59,37.69,2,10922.84,986330.84,12.89,16.01,688,0,0,11451.41,221986.25,4.66,529798.68,5.77,Basic,4,Monthly,Weekly,3,5,21,7,Moderate,10,9,9,7,No,Limited,No,0,1,0,Yes,One-to-One Counseling,Moderately Stable,30500.679999999993,36.0,21-29,Medium,High,3-6 months
EMP-01733,35,Married,Bachelor,Operations,Permanent,Mid-Level,12,8,Tier 2,1,81480.62,101601.98,Owned,18937.62,6547.03,2708.71,7849.85,5236.87,972.94,7975.12,53712.18,51350.92,50.54,1,3484.04,292971.61,3.43,0.0,776,0,1,34381.24,398143.31,8.71,1119707.21,6.3,None listed,4,Monthly,Monthly,3,5,15,9,High,3,10,8,10,Yes,Unavailable,Yes,0,1,0,No,Digital Learning,Moderately Stable,47889.799999999996,47.13,30-39,Medium,Medium,More than 6 months
EMP-02250,47,Single,Diploma,Customer Support,Part-Time,Senior,23,12,Tier 1,0,45093.17,49173.56,Rented,11284.98,7189.45,2983.98,1739.23,3159.84,0.0,2963.24,31319.53,19117.01,38.88,1,1998.81,150292.0,4.06,32.06,685,0,3,41219.26,120366.18,4.24,231573.85,2.99,Basic,3,Monthly,Monthly,4,3,12,3,Low,6,8,6,5,No,Limited,No,1,2,1,No,Digital Learning,Financially At-Risk,17854.03,36.31,40-49,Low,Medium,3-6 months
EMP-06649,28,Single,Higher Secondary,Finance,Permanent,Entry,1,0,Tier 1,1,32634.97,33031.92,Rented,14491.19,11279.29,4802.89,6679.67,4369.53,1348.9,4141.87,48033.49,-18539.59,-56.13,0,920.15,43563.47,2.79,34.64,714,0,2,25743.6,45649.22,1.04,19478.19,12.13,Basic,3,Monthly,Monthly,3,2,25,4,Moderate,5,8,9,6,No,Limited,No,2,3,0,No,Self-Help Resources,Financially At-Risk,-15001.57,-45.42,21-29,Low,Low,1-3 months
EMP-02782,31,Married,Bachelor,Operations,Permanent,Junior,6,4,Tier 2,2,77147.52,91256.12,Owned,13035.14,10194.38,2007.82,1353.22,3667.8,5853.66,7796.09,47361.88,42212.48,46.26,2,3453.77,379446.26,3.78,45.67,709,0,1,51719.62,504524.46,12.75,397953.49,13.2,Comprehensive,4,Weekly,Monthly,3,4,29,9,Moderate,6,9,7,10,No,Limited,No,0,1,1,No,One-to-One Counseling,Moderately Stable,43894.24,48.1,30-39,Medium,Medium,More than 6 months
EMP-04355,28,Divorced,Higher Secondary,Marketing,Permanent,Entry,0,0,Tier 1,0,27546.0,28867.64,Rented,9953.44,7650.28,4054.66,3859.66,2130.94,0.0,5236.17,32885.15,161.27,0.56,0,0.0,0.0,0.0,17.58,708,0,0,11700.15,50252.22,1.82,26637.04,6.39,Comprehensive,3,Weekly,Weekly,3,6,32,6,High,7,8,8,7,No,Available,Yes,3,3,3,No,Self-Help Resources,Financially At-Risk,-4017.510000000002,-13.92,21-29,Low,Low,1-3 months
EMP-03947,49,Single,Master,Information Technology,Permanent,Senior,22,14,Tier 3,0,133476.98,140488.78,Owned,11238.55,3365.29,1788.24,3298.82,3359.75,0.0,4073.46,47858.89,94117.64,66.99,3,20734.78,639171.45,14.76,2.31,779,0,1,16941.27,601581.19,13.74,1792633.55,7.99,Comprehensive,5,Occasionally,Daily,4,5,20,7,Moderate,6,8,8,7,No,Limited,Yes,0,4,1,No,One-to-One Counseling,Financially Secure,92629.89,65.93,40-49,High,High,More than 6 months
EMP-04519,34,Married,Diploma,Information Technology,Permanent,Mid-Level,14,12,Tier 2,2,73803.37,78857.11,Company Provided,1314.92,9048.14,3881.4,6075.46,6090.08,5493.19,4131.19,38504.96,40614.43,51.5,2,2470.58,140182.18,3.13,46.29,730,0,0,17241.81,184974.38,5.38,384203.26,11.06,Comprehensive,5,Monthly,Weekly,3,4,10,7,Low,8,9,8,9,No,Limited,No,0,3,1,No,Self-Help Resources,Financially Secure,40352.15,51.17,30-39,Low,Medium,3-6 months
EMP-03797,22,Married,Bachelor,Human Resources,Permanent,Junior,4,4,Tier 2,0,65228.94,80555.49,Rented,15865.19,7690.74,3032.02,5586.32,1199.04,0.0,6252.21,39625.52,40020.39,49.68,0,0.0,0.0,0.0,0.0,782,0,2,50228.63,154108.86,4.62,625544.16,9.79,Basic,5,Occasionally,Rarely,4,5,13,7,Moderate,7,9,8,7,No,Limited,Yes,0,2,0,No,Self-Help Resources,Moderately Stable,40929.97000000001,50.81,21-29,Low,Low,3-6 months
EMP-04247,39,Married,Bachelor,Finance,Permanent,Mid-Level,16,3,Tier 2,0,89827.03,116150.54,Owned,16291.56,6289.72,1894.47,6603.55,3336.73,0.0,10042.28,46256.46,67310.51,57.95,0,1798.15,117526.98,1.55,15.94,782,0,1,7303.62,304531.02,8.41,755770.62,9.94,Basic,5,Weekly,Daily,5,4,27,6,Low,5,9,10,7,No,Limited,No,0,2,1,No,Self-Help Resources,Financially Secure,69894.07999999999,60.18,30-39,High,Low,More than 6 months
EMP-04109,50,Married,Bachelor,Customer Support,Permanent,Leadership,29,9,Tier 1,3,112604.86,155942.15,Owned,23842.96,18508.57,5464.5,7594.13,5781.47,3305.96,15247.3,85069.84,77506.25,49.7,0,5324.95,165937.73,3.41,13.32,790,0,0,43612.88,348444.77,4.99,338485.49,5.74,Comprehensive,5,Weekly,Weekly,3,3,13,5,High,7,10,8,8,No,Available,No,0,5,0,No,One-to-One Counseling,Moderately Stable,70872.31,45.45,50-60,High,Medium,3-6 months
